timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1522826343628,307,process-non-blocking,200,,Thread Group 1-1,text,true,,165,156,10,10,307,0,1
1522826343653,306,process-non-blocking,200,,Thread Group 1-5,text,true,,165,156,10,10,306,0,0
1522826343716,305,process-non-blocking,200,,Thread Group 1-9,text,true,,165,156,10,10,305,0,0
1522826343716,305,process-non-blocking,200,,Thread Group 1-2,text,true,,165,156,10,10,305,0,0
1522826343768,306,process-non-blocking,200,,Thread Group 1-6,text,true,,165,156,10,10,306,0,0
1522826343791,306,process-non-blocking,200,,Thread Group 1-10,text,true,,165,156,10,10,306,0,0
1522826343791,306,process-non-blocking,200,,Thread Group 1-3,text,true,,165,156,10,10,306,0,0
1522826343847,303,process-non-blocking,200,,Thread Group 1-7,text,true,,165,156,10,10,303,0,0
1522826343878,302,process-non-blocking,200,,Thread Group 1-4,text,true,,165,156,10,10,302,0,0
1522826343935,305,process-non-blocking,200,,Thread Group 1-1,text,true,,165,156,10,10,305,0,0
1522826343935,305,process-non-blocking,200,,Thread Group 1-8,text,true,,165,156,10,10,305,0,0
1522826343959,307,process-non-blocking,200,,Thread Group 1-5,text,true,,165,156,10,10,307,0,0
1522826344021,306,process-non-blocking,200,,Thread Group 1-2,text,true,,165,156,10,10,306,0,0
1522826344021,306,process-non-blocking,200,,Thread Group 1-9,text,true,,165,156,10,10,306,0,0
1522826344075,303,process-non-blocking,200,,Thread Group 1-6,text,true,,165,156,10,10,303,0,0
1522826344097,305,process-non-blocking,200,,Thread Group 1-3,text,true,,165,156,10,10,305,0,0
1522826344097,305,process-non-blocking,200,,Thread Group 1-10,text,true,,165,156,10,10,305,0,0
1522826344150,302,process-non-blocking,200,,Thread Group 1-7,text,true,,165,156,10,10,302,0,0
1522826344180,306,process-non-blocking,200,,Thread Group 1-4,text,true,,165,156,10,10,306,0,0
1522826344240,307,process-non-blocking,200,,Thread Group 1-8,text,true,,165,156,10,10,307,0,0
1522826344240,307,process-non-blocking,200,,Thread Group 1-1,text,true,,165,156,10,10,307,0,0
1522826344266,303,process-non-blocking,200,,Thread Group 1-5,text,true,,165,156,10,10,303,0,0
1522826344327,302,process-non-blocking,200,,Thread Group 1-2,text,true,,165,156,10,10,302,0,0
1522826344327,302,process-non-blocking,200,,Thread Group 1-9,text,true,,165,156,10,10,302,0,0
1522826344378,308,process-non-blocking,200,,Thread Group 1-6,text,true,,165,156,10,10,308,0,1
1522826344402,305,process-non-blocking,200,,Thread Group 1-3,text,true,,165,156,10,10,305,0,0
1522826344402,305,process-non-blocking,200,,Thread Group 1-10,text,true,,165,156,10,10,305,0,0
1522826344452,305,process-non-blocking,200,,Thread Group 1-7,text,true,,165,156,10,10,305,0,0
1522826344487,302,process-non-blocking,200,,Thread Group 1-4,text,true,,165,156,10,10,302,0,0
1522826344547,303,process-non-blocking,200,,Thread Group 1-8,text,true,,165,156,10,10,303,0,0
1522826344547,303,process-non-blocking,200,,Thread Group 1-1,text,true,,165,156,10,10,303,0,0
1522826344570,304,process-non-blocking,200,,Thread Group 1-5,text,true,,165,156,10,10,304,0,0
1522826344629,304,process-non-blocking,200,,Thread Group 1-9,text,true,,165,156,10,10,304,0,0
1522826344629,304,process-non-blocking,200,,Thread Group 1-2,text,true,,165,156,10,10,304,0,0
1522826344686,306,process-non-blocking,200,,Thread Group 1-6,text,true,,165,156,10,10,306,0,0
1522826344707,304,process-non-blocking,200,,Thread Group 1-10,text,true,,165,156,10,10,304,0,0
1522826344707,304,process-non-blocking,200,,Thread Group 1-3,text,true,,165,156,10,10,304,0,0
1522826344757,302,process-non-blocking,200,,Thread Group 1-7,text,true,,165,156,10,10,302,0,0
1522826344789,307,process-non-blocking,200,,Thread Group 1-4,text,true,,165,156,10,10,307,0,0
1522826344850,306,process-non-blocking,200,,Thread Group 1-1,text,true,,165,156,10,10,306,0,0
1522826344850,307,process-non-blocking,200,,Thread Group 1-8,text,true,,165,156,10,10,307,0,0
1522826344875,304,process-non-blocking,200,,Thread Group 1-5,text,true,,165,156,10,10,304,0,0
1522826344933,304,process-non-blocking,200,,Thread Group 1-9,text,true,,165,156,10,10,304,0,0
1522826344933,304,process-non-blocking,200,,Thread Group 1-2,text,true,,165,156,10,10,304,0,0
1522826344992,307,process-non-blocking,200,,Thread Group 1-6,text,true,,165,156,10,10,307,0,0
1522826345011,302,process-non-blocking,200,,Thread Group 1-10,text,true,,165,156,10,10,302,0,0
1522826345011,302,process-non-blocking,200,,Thread Group 1-3,text,true,,165,156,10,10,302,0,0
1522826345059,308,process-non-blocking,200,,Thread Group 1-7,text,true,,165,156,10,10,308,0,0
1522826345096,305,process-non-blocking,200,,Thread Group 1-4,text,true,,165,156,10,10,305,0,0
1522826345157,305,process-non-blocking,200,,Thread Group 1-1,text,true,,165,156,10,10,305,0,0
1522826345157,305,process-non-blocking,200,,Thread Group 1-8,text,true,,165,156,10,10,305,0,0
1522826345179,304,process-non-blocking,200,,Thread Group 1-5,text,true,,165,156,10,10,304,0,0
1522826345237,306,process-non-blocking,200,,Thread Group 1-2,text,true,,165,156,10,10,306,0,0
1522826345237,306,process-non-blocking,200,,Thread Group 1-9,text,true,,165,156,10,10,306,0,0
1522826345299,306,process-non-blocking,200,,Thread Group 1-6,text,true,,165,156,10,10,306,0,0
1522826345313,303,process-non-blocking,200,,Thread Group 1-10,text,true,,165,156,10,10,303,0,0
1522826345313,303,process-non-blocking,200,,Thread Group 1-3,text,true,,165,156,10,10,303,0,0
1522826345367,307,process-non-blocking,200,,Thread Group 1-7,text,true,,165,156,10,10,307,0,0
1522826345401,302,process-non-blocking,200,,Thread Group 1-4,text,true,,165,156,10,10,302,0,0
1522826345463,306,process-non-blocking,200,,Thread Group 1-1,text,true,,165,156,10,10,306,0,0
1522826345463,306,process-non-blocking,200,,Thread Group 1-8,text,true,,165,156,10,10,306,0,0
1522826345483,303,process-non-blocking,200,,Thread Group 1-5,text,true,,165,156,10,10,303,0,0
1522826345543,303,process-non-blocking,200,,Thread Group 1-2,text,true,,165,156,10,10,303,0,0
1522826345543,303,process-non-blocking,200,,Thread Group 1-9,text,true,,165,156,10,10,303,0,0
1522826345605,305,process-non-blocking,200,,Thread Group 1-6,text,true,,165,156,10,10,305,0,0
1522826345617,303,process-non-blocking,200,,Thread Group 1-10,text,true,,165,156,10,10,303,0,0
1522826345617,303,process-non-blocking,200,,Thread Group 1-3,text,true,,165,156,10,10,303,0,0
1522826345674,304,process-non-blocking,200,,Thread Group 1-7,text,true,,165,156,10,10,304,0,0
1522826345703,303,process-non-blocking,200,,Thread Group 1-4,text,true,,165,156,10,10,303,0,0
1522826345769,304,process-non-blocking,200,,Thread Group 1-8,text,true,,165,156,10,10,304,0,0
1522826345769,304,process-non-blocking,200,,Thread Group 1-1,text,true,,165,156,10,10,304,0,1
1522826345786,304,process-non-blocking,200,,Thread Group 1-5,text,true,,165,156,10,10,304,0,0
1522826345846,304,process-non-blocking,200,,Thread Group 1-2,text,true,,165,156,10,10,304,0,0
1522826345846,304,process-non-blocking,200,,Thread Group 1-9,text,true,,165,156,10,10,304,0,0
1522826345910,305,process-non-blocking,200,,Thread Group 1-6,text,true,,165,156,10,10,305,0,0
1522826345920,302,process-non-blocking,200,,Thread Group 1-3,text,true,,165,156,10,10,302,0,0
1522826345920,302,process-non-blocking,200,,Thread Group 1-10,text,true,,165,156,10,10,302,0,0
1522826345978,307,process-non-blocking,200,,Thread Group 1-7,text,true,,165,156,10,10,307,0,0
1522826346006,303,process-non-blocking,200,,Thread Group 1-4,text,true,,165,156,10,10,303,0,0
1522826346073,305,process-non-blocking,200,,Thread Group 1-1,text,true,,165,156,10,10,305,0,0
1522826346073,305,process-non-blocking,200,,Thread Group 1-8,text,true,,165,156,10,10,305,0,0
1522826346090,304,process-non-blocking,200,,Thread Group 1-5,text,true,,165,156,10,10,304,0,0
1522826346150,302,process-non-blocking,200,,Thread Group 1-2,text,true,,165,156,10,10,302,0,0
1522826346150,302,process-non-blocking,200,,Thread Group 1-9,text,true,,165,156,10,10,302,0,0
1522826346215,305,process-non-blocking,200,,Thread Group 1-6,text,true,,165,156,10,10,305,0,0
1522826346222,302,process-non-blocking,200,,Thread Group 1-10,text,true,,165,156,10,10,302,0,0
1522826346222,302,process-non-blocking,200,,Thread Group 1-3,text,true,,165,156,10,10,302,0,0
1522826346285,303,process-non-blocking,200,,Thread Group 1-7,text,true,,165,156,10,10,303,0,0
1522826346309,305,process-non-blocking,200,,Thread Group 1-4,text,true,,165,156,10,10,305,0,0
1522826346378,307,process-non-blocking,200,,Thread Group 1-8,text,true,,165,156,10,10,307,0,0
1522826346378,307,process-non-blocking,200,,Thread Group 1-1,text,true,,165,156,10,10,307,0,0
1522826346394,302,process-non-blocking,200,,Thread Group 1-5,text,true,,165,156,10,10,302,0,0
1522826346452,305,process-non-blocking,200,,Thread Group 1-2,text,true,,165,156,10,10,305,0,0
1522826346452,305,process-non-blocking,200,,Thread Group 1-9,text,true,,165,156,10,10,305,0,0
1522826346520,304,process-non-blocking,200,,Thread Group 1-6,text,true,,165,156,10,10,304,0,0
1522826346524,302,process-non-blocking,200,,Thread Group 1-3,text,true,,165,156,10,10,302,0,0
1522826346524,302,process-non-blocking,200,,Thread Group 1-10,text,true,,165,156,10,10,302,0,0
1522826346588,306,process-non-blocking,200,,Thread Group 1-7,text,true,,165,156,10,10,306,0,0
1522826346614,306,process-non-blocking,200,,Thread Group 1-4,text,true,,165,156,10,10,306,0,1
1522826346685,302,process-non-blocking,200,,Thread Group 1-8,text,true,,165,156,10,10,302,0,0
1522826346685,302,process-non-blocking,200,,Thread Group 1-1,text,true,,165,156,10,10,302,0,0
1522826346697,301,process-non-blocking,200,,Thread Group 1-5,text,true,,165,156,10,10,301,0,0
1522826346757,303,process-non-blocking,200,,Thread Group 1-9,text,true,,165,156,10,10,303,0,0
1522826346757,303,process-non-blocking,200,,Thread Group 1-2,text,true,,165,156,10,10,303,0,0
1522826346826,303,process-non-blocking,200,,Thread Group 1-10,text,true,,165,156,10,10,303,0,0
1522826346826,303,process-non-blocking,200,,Thread Group 1-3,text,true,,165,156,10,10,303,0,0
1522826346824,305,process-non-blocking,200,,Thread Group 1-6,text,true,,165,156,10,10,305,0,0
1522826346894,306,process-non-blocking,200,,Thread Group 1-7,text,true,,165,156,10,10,306,0,0
1522826346920,305,process-non-blocking,200,,Thread Group 1-4,text,true,,165,156,10,10,305,0,0
1522826346987,303,process-non-blocking,200,,Thread Group 1-8,text,true,,165,156,10,10,303,0,0
1522826346987,303,process-non-blocking,200,,Thread Group 1-1,text,true,,165,156,10,10,303,0,0
1522826346999,303,process-non-blocking,200,,Thread Group 1-5,text,true,,165,156,10,10,303,0,0
1522826347060,305,process-non-blocking,200,,Thread Group 1-2,text,true,,165,156,10,10,305,0,0
1522826347060,305,process-non-blocking,200,,Thread Group 1-9,text,true,,165,156,10,10,305,0,0
1522826347130,304,process-non-blocking,200,,Thread Group 1-10,text,true,,165,156,10,10,304,0,0
1522826347130,304,process-non-blocking,200,,Thread Group 1-6,text,true,,165,156,10,10,304,0,0
1522826347130,304,process-non-blocking,200,,Thread Group 1-3,text,true,,165,156,10,10,304,0,0
1522826347200,305,process-non-blocking,200,,Thread Group 1-7,text,true,,165,156,10,10,305,0,0
1522826347225,305,process-non-blocking,200,,Thread Group 1-4,text,true,,165,156,10,10,305,0,0
1522826347290,304,process-non-blocking,200,,Thread Group 1-8,text,true,,165,156,10,10,304,0,0
1522826347290,304,process-non-blocking,200,,Thread Group 1-1,text,true,,165,156,10,10,304,0,0
1522826347302,302,process-non-blocking,200,,Thread Group 1-5,text,true,,165,156,10,10,302,0,0
1522826347365,304,process-non-blocking,200,,Thread Group 1-2,text,true,,165,156,10,10,304,0,0
1522826347365,305,process-non-blocking,200,,Thread Group 1-9,text,true,,165,156,10,10,305,0,0
1522826347434,306,process-non-blocking,200,,Thread Group 1-10,text,true,,165,156,10,10,306,0,0
1522826347434,306,process-non-blocking,200,,Thread Group 1-3,text,true,,165,156,10,10,306,0,0
1522826347434,306,process-non-blocking,200,,Thread Group 1-6,text,true,,165,156,10,10,306,0,0
1522826347505,302,process-non-blocking,200,,Thread Group 1-7,text,true,,165,156,10,10,302,0,0
1522826347530,305,process-non-blocking,200,,Thread Group 1-4,text,true,,165,156,10,10,305,0,0
1522826347594,304,process-non-blocking,200,,Thread Group 1-1,text,true,,165,156,10,10,304,0,0
1522826347594,304,process-non-blocking,200,,Thread Group 1-8,text,true,,165,156,10,10,304,0,0
1522826347604,304,process-non-blocking,200,,Thread Group 1-5,text,true,,165,156,10,10,304,0,1
1522826347670,304,process-non-blocking,200,,Thread Group 1-9,text,true,,165,156,10,10,304,0,0
1522826347669,305,process-non-blocking,200,,Thread Group 1-2,text,true,,165,156,10,10,305,0,0
1522826347740,304,process-non-blocking,200,,Thread Group 1-3,text,true,,165,156,10,10,304,0,1
1522826347740,304,process-non-blocking,200,,Thread Group 1-10,text,true,,165,156,10,10,304,0,0
1522826347740,304,process-non-blocking,200,,Thread Group 1-6,text,true,,165,156,10,10,304,0,0
1522826347807,303,process-non-blocking,200,,Thread Group 1-7,text,true,,165,156,10,10,303,0,0
1522826347835,302,process-non-blocking,200,,Thread Group 1-4,text,true,,165,156,10,10,302,0,0
1522826347898,303,process-non-blocking,200,,Thread Group 1-1,text,true,,165,156,10,10,303,0,0
1522826347898,303,process-non-blocking,200,,Thread Group 1-8,text,true,,165,156,10,10,303,0,0
1522826347908,302,process-non-blocking,200,,Thread Group 1-5,text,true,,165,156,10,10,302,0,0
1522826347974,305,process-non-blocking,200,,Thread Group 1-9,text,true,,165,156,10,10,305,0,0
1522826347974,305,process-non-blocking,200,,Thread Group 1-2,text,true,,165,156,10,10,305,0,0
1522826348044,303,process-non-blocking,200,,Thread Group 1-3,text,true,,165,156,10,10,303,0,0
1522826348044,303,process-non-blocking,200,,Thread Group 1-6,text,true,,165,156,10,10,303,0,0
1522826348044,303,process-non-blocking,200,,Thread Group 1-10,text,true,,165,156,10,10,303,0,0
1522826348110,302,process-non-blocking,200,,Thread Group 1-7,text,true,,165,156,10,10,302,0,0
1522826348137,305,process-non-blocking,200,,Thread Group 1-4,text,true,,165,156,10,10,305,0,0
1522826348201,306,process-non-blocking,200,,Thread Group 1-8,text,true,,165,156,10,10,306,0,0
1522826348201,307,process-non-blocking,200,,Thread Group 1-1,text,true,,165,156,10,10,307,0,0
1522826348210,303,process-non-blocking,200,,Thread Group 1-5,text,true,,165,156,10,10,303,0,0
1522826348279,306,process-non-blocking,200,,Thread Group 1-9,text,true,,165,156,10,10,306,0,0
1522826348279,306,process-non-blocking,200,,Thread Group 1-2,text,true,,165,156,10,10,306,0,0
1522826348347,303,process-non-blocking,200,,Thread Group 1-3,text,true,,165,156,10,10,303,0,0
1522826348347,303,process-non-blocking,200,,Thread Group 1-6,text,true,,165,156,10,10,303,0,0
1522826348347,303,process-non-blocking,200,,Thread Group 1-10,text,true,,165,156,10,10,303,0,0
1522826348412,304,process-non-blocking,200,,Thread Group 1-7,text,true,,165,156,10,10,304,0,0
1522826348442,304,process-non-blocking,200,,Thread Group 1-4,text,true,,165,156,10,10,304,0,0
1522826348508,302,process-non-blocking,200,,Thread Group 1-8,text,true,,165,156,10,10,302,0,1
1522826348508,302,process-non-blocking,200,,Thread Group 1-1,text,true,,165,156,10,10,302,0,0
1522826348513,302,process-non-blocking,200,,Thread Group 1-5,text,true,,165,156,10,10,302,0,0
1522826348585,305,process-non-blocking,200,,Thread Group 1-9,text,true,,165,156,10,10,305,0,0
1522826348585,305,process-non-blocking,200,,Thread Group 1-2,text,true,,165,156,10,10,305,0,0
1522826348650,302,process-non-blocking,200,,Thread Group 1-6,text,true,,165,156,10,10,302,0,1
1522826348650,302,process-non-blocking,200,,Thread Group 1-10,text,true,,165,156,10,10,302,0,0
1522826348650,302,process-non-blocking,200,,Thread Group 1-3,text,true,,165,156,10,10,302,0,0
1522826348716,302,process-non-blocking,200,,Thread Group 1-7,text,true,,165,156,10,10,302,0,0
1522826348746,307,process-non-blocking,200,,Thread Group 1-4,text,true,,165,156,10,10,307,0,1
1522826348811,305,process-non-blocking,200,,Thread Group 1-1,text,true,,165,156,10,10,305,0,0
1522826348811,305,process-non-blocking,200,,Thread Group 1-8,text,true,,165,156,10,10,305,0,0
1522826348815,301,process-non-blocking,200,,Thread Group 1-5,text,true,,165,156,10,10,301,0,0
1522826348890,303,process-non-blocking,200,,Thread Group 1-9,text,true,,165,156,10,10,303,0,0
1522826348890,303,process-non-blocking,200,,Thread Group 1-2,text,true,,165,156,10,10,303,0,0
1522826348952,304,process-non-blocking,200,,Thread Group 1-10,text,true,,165,156,10,10,304,0,0
1522826348953,303,process-non-blocking,200,,Thread Group 1-3,text,true,,165,156,10,10,303,0,0
1522826348952,304,process-non-blocking,200,,Thread Group 1-6,text,true,,165,156,10,10,304,0,0
1522826349018,306,process-non-blocking,200,,Thread Group 1-7,text,true,,165,156,10,10,306,0,0
1522826349053,301,process-non-blocking,200,,Thread Group 1-4,text,true,,165,156,10,10,301,0,0
1522826349117,303,process-non-blocking,200,,Thread Group 1-1,text,true,,165,156,10,10,303,0,0
1522826349117,303,process-non-blocking,200,,Thread Group 1-5,text,true,,165,156,10,10,302,0,0
1522826349117,303,process-non-blocking,200,,Thread Group 1-8,text,true,,165,156,10,10,303,0,0
1522826349193,302,process-non-blocking,200,,Thread Group 1-2,text,true,,165,156,10,10,302,0,0
1522826349193,302,process-non-blocking,200,,Thread Group 1-9,text,true,,165,156,10,10,302,0,0
1522826349256,304,process-non-blocking,200,,Thread Group 1-3,text,true,,165,156,10,10,304,0,0
1522826349256,304,process-non-blocking,200,,Thread Group 1-6,text,true,,165,156,10,10,304,0,0
1522826349256,304,process-non-blocking,200,,Thread Group 1-10,text,true,,165,156,10,10,304,0,0
1522826349560,56,process-non-blocking,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-6,text,false,,2682,0,10,10,0,0,0
1522826349495,121,process-non-blocking,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-9,text,false,,2682,0,9,9,0,0,1
1522826349354,262,process-non-blocking,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-4,text,false,,2682,0,9,9,0,0,0
1522826349324,292,process-non-blocking,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-7,text,false,,2682,0,7,7,0,0,0
1522826349495,121,process-non-blocking,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-2,text,false,,2682,0,7,7,0,0,0
1522826349420,195,process-non-blocking,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-1,text,false,,2682,0,6,6,0,0,0
1522826349420,196,process-non-blocking,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-8,text,false,,2682,0,4,4,0,0,0
1522826349560,56,process-non-blocking,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-10,text,false,,2682,0,4,4,0,0,0
1522826349560,56,process-non-blocking,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-3,text,false,,2682,0,4,4,0,0,0
1522826349420,196,process-non-blocking,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-5,text,false,,2682,0,1,1,0,0,0
